Aegilops tauschii, LOC109777317, phenylalanine ammonia-lyase-like, KO:K10775, EC:4.3.1.24, Aegilops tauschii, LOC109752043, phenylalanine ammonia-lyase-like, 
KO:K10775, EC:4.3.1.24, Aegilops tauschii, LOC109760444, phenylalanine ammonia-lyase-like, KO:K10775, EC:4.3.1.24, 
KO:K10775, EC:4.3.1.24, Oryza sativa japonica RefSeq, phenylalanine ammonia-lyase, KO:K13064, EC:4.3.1.25, Oryza sativa japonica RefSeq, 
trans-cinnamate 4-monooxygenase, KO:K00487, EC:1.14.14.91, Oryza sativa japonica RefSeq, cytochrome P450 CYP73A100, KO:K00487, EC:1.14.14.91, 
Oryza sativa japonica RefSeq, LOW QUALITY PROTEIN: trans-cinnamate 4-monooxygenase, KO:K00487, EC:1.14.14.91, Oryza sativa japonica RefSeq, probable 4-coumarate--CoA ligase 4, KO:K01904, 
EC:6.2.1.12, Oryza sativa japonica RefSeq, probable 4-coumarate--CoA ligase 3, KO:K01904, EC:6.2.1.12, Oryza sativa japonica RefSeq, probable 4-coumarate--CoA ligase 2, 
KO:K01904, EC:6.2.1.12, Oryza sativa japonica RefSeq, probable 4-coumarate--CoA ligase 1, KO:K01904, EC:6.2.1.12, Oryza sativa japonica RefSeq, 
probable 4-coumarate--CoA ligase 5, KO:K01904, EC:6.2.1.12, Oryza sativa japonica RefSeq, 4-coumarate--CoA ligase-like 1, KO:K01904, EC:6.2.1.12, 
Oryza sativa japonica RefSeq, LOW QUALITY PROTEIN: 4-coumarate--CoA ligase-like 9, KO:K01904, EC:6.2.1.12, Oryza sativa japonica RefSeq, 4-coumarate--CoA ligase-like 3, KO:K01904, 
EC:6.2.1.12, Oryza sativa japonica RefSeq, 4-coumarate--CoA ligase-like 2, KO:K01904, EC:6.2.1.12, Oryza sativa japonica RefSeq, shikimate O-hydroxycinnamoyltransferase, 
KO:K13065, EC:2.3.1.133, Oryza sativa japonica RefSeq, shikimate O-hydroxycinnamoyltransferase isoform X1, KO:K13065, EC:2.3.1.133, Oryza sativa japonica RefSeq, 
cytochrome P450 98A1, KO:K09754, EC:1.14.14.96, Oryza sativa japonica RefSeq, caffeoylshikimate esterase, KO:K18368, EC:3.1.1.-, 
Oryza sativa japonica RefSeq, caffeoyl-CoA O-methyltransferase 1, KO:K00588, EC:2.1.1.104, Oryza sativa japonica RefSeq, probable caffeoyl-CoA O-methyltransferase At4g26220, KO:K00588, 
EC:2.1.1.104, Oryza sativa japonica RefSeq, cinnamoyl-CoA reductase 1, KO:K09753, EC:1.2.1.44, Oryza sativa japonica RefSeq, cinnamoyl-CoA reductase 2, 
KO:K09753, EC:1.2.1.44, Oryza sativa japonica RefSeq, cinnamoyl-CoA reductase 1 isoform X1, KO:K09753, EC:1.2.1.44, Oryza sativa japonica RefSeq, 
cinnamoyl-CoA reductase 2 isoform X1, KO:K09753, EC:1.2.1.44, Oryza sativa japonica RefSeq, aldehyde dehydrogenase family 2 member C4, KO:K12355, EC:1.2.1.68, 
Oryza sativa japonica RefSeq, cytochrome P450 84A1, KO:K09755, EC:1.14.-.-, Oryza sativa japonica RefSeq, cinnamyl alcohol dehydrogenase 2, KO:K00083, 
EC:1.1.1.195, Oryza sativa japonica RefSeq, probable cinnamyl alcohol dehydrogenase 1, KO:K00083, EC:1.1.1.195, Oryza sativa japonica RefSeq, probable cinnamyl alcohol dehydrogenase 6, 
KO:K00083, EC:1.1.1.195, Oryza sativa japonica RefSeq, putative cinnamyl alcohol dehydrogenase 4 isoform X1, KO:K00083, EC:1.1.1.195, Oryza sativa japonica RefSeq, 
probable cinnamyl alcohol dehydrogenase 3, KO:K00083, EC:1.1.1.195, Oryza sativa japonica RefSeq, putative cinnamyl alcohol dehydrogenase 5, KO:K00083, EC:1.1.1.195, 
Oryza sativa japonica RefSeq, 1-Cys peroxiredoxin A, KO:K11188, EC:1.11.1.7 1.11.1.27 3.1.1.-, Oryza sativa japonica RefSeq, 1-Cys peroxiredoxin B, KO:K11188, 
EC:1.11.1.7 1.11.1.27 3.1.1.-, Oryza sativa japonica RefSeq, peroxidase 17, KO:K00430, EC:1.11.1.7, Oryza sativa japonica RefSeq, peroxidase 11, 
KO:K00430, EC:1.11.1.7, Oryza sativa japonica RefSeq, peroxidase 72, KO:K00430, EC:1.11.1.7, Oryza sativa japonica RefSeq, 
peroxidase 4, KO:K00430, EC:1.11.1.7, Oryza sativa japonica RefSeq, peroxidase 40, KO:K00430, EC:1.11.1.7, 
Oryza sativa japonica RefSeq, peroxidase 9, KO:K00430, EC:1.11.1.7, Oryza sativa japonica RefSeq, peroxidase 3, KO:K00430, 
EC:1.11.1.7, Oryza sativa japonica RefSeq, peroxidase 7, KO:K00430, EC:1.11.1.7, Oryza sativa japonica RefSeq, peroxidase 50, 
KO:K00430, EC:1.11.1.7, Oryza sativa japonica RefSeq, peroxidase A2, KO:K00430, EC:1.11.1.7, Oryza sativa japonica RefSeq, 
peroxidase 29, KO:K00430, EC:1.11.1.7, Oryza sativa japonica RefSeq, cationic peroxidase SPC4 isoform X1, KO:K00430, EC:1.11.1.7, 
Oryza sativa japonica RefSeq, peroxidase 31, KO:K00430, EC:1.11.1.7, Oryza sativa japonica RefSeq, peroxidase 47, KO:K00430, 
EC:1.11.1.7, Oryza sativa japonica RefSeq, peroxidase 64 isoform X1, KO:K00430, EC:1.11.1.7, Oryza sativa japonica RefSeq, peroxidase 70, 
KO:K00430, EC:1.11.1.7, Oryza sativa japonica RefSeq, peroxidase N, KO:K00430, EC:1.11.1.7, Oryza sativa japonica RefSeq, 
peroxidase A2 isoform X1, KO:K00430, EC:1.11.1.7, Oryza sativa japonica RefSeq, cationic peroxidase SPC4, KO:K00430, EC:1.11.1.7, 
Oryza sativa japonica RefSeq, peroxidase 1-like, KO:K00430, EC:1.11.1.7, Oryza sativa japonica RefSeq, peroxidase 1-like isoform X1, KO:K00430, 
EC:1.11.1.7, Oryza sativa japonica RefSeq, peroxidase 16, KO:K00430, EC:1.11.1.7, Oryza sativa japonica RefSeq, peroxidase 24, 
KO:K00430, EC:1.11.1.7, Oryza sativa japonica RefSeq, peroxidase 44, KO:K00430, EC:1.11.1.7, Oryza sativa japonica RefSeq, 
peroxidase 5, KO:K00430, EC:1.11.1.7, Oryza sativa japonica RefSeq, peroxidase 57, KO:K00430, EC:1.11.1.7, 
Oryza sativa japonica RefSeq, peroxidase 1, KO:K00430, EC:1.11.1.7, Oryza sativa japonica RefSeq, peroxidase 2, KO:K00430, 
EC:1.11.1.7, Oryza sativa japonica RefSeq, peroxidase 18, KO:K00430, EC:1.11.1.7, Oryza sativa japonica RefSeq, peroxidase 43, 
KO:K00430, EC:1.11.1.7, Oryza sativa japonica RefSeq, peroxidase 73, KO:K00430, EC:1.11.1.7, Oryza sativa japonica RefSeq, 
peroxidase 55, KO:K00430, EC:1.11.1.7, Oryza sativa japonica RefSeq, peroxidase 35, KO:K00430, EC:1.11.1.7, 
Oryza sativa japonica RefSeq, peroxidase 65, KO:K00430, EC:1.11.1.7, Oryza sativa japonica RefSeq, peroxidase 21, KO:K00430, 
EC:1.11.1.7, Oryza sativa japonica RefSeq, peroxidase 39, KO:K00430, EC:1.11.1.7, Oryza sativa japonica RefSeq, cationic peroxidase 1, 
KO:K00430, EC:1.11.1.7, Oryza sativa japonica RefSeq, peroxidase 51, KO:K00430, EC:1.11.1.7, Oryza sativa japonica RefSeq, 
peroxidase 2-like, KO:K00430, EC:1.11.1.7, Oryza sativa japonica RefSeq, peroxidase P7, KO:K00430, EC:1.11.1.7, 
Oryza sativa japonica RefSeq, peroxidase 12 isoform X1, KO:K00430, EC:1.11.1.7, Oryza sativa japonica RefSeq, cationic peroxidase 1-like, KO:K00430, 
EC:1.11.1.7, Oryza sativa japonica RefSeq, peroxidase 70-like, KO:K00430, EC:1.11.1.7, Oryza sativa japonica RefSeq, peroxidase 5-like, 
KO:K00430, EC:1.11.1.7, Oryza sativa japonica RefSeq, putative Peroxidase 48, KO:K00430, EC:1.11.1.7, Oryza sativa japonica RefSeq, 
peroxidase 25, KO:K00430, EC:1.11.1.7, Oryza sativa japonica RefSeq, peroxidase 3 isoform X1, KO:K00430, EC:1.11.1.7, 
Oryza sativa japonica RefSeq, peroxidase 44-like, KO:K00430, EC:1.11.1.7, Oryza sativa japonica RefSeq, peroxidase 56, KO:K00430, 
EC:1.11.1.7, Oryza sativa japonica RefSeq, peroxidase 70 isoform X1, KO:K00430, EC:1.11.1.7, Oryza sativa japonica RefSeq, peroxidase 27, 
KO:K00430, EC:1.11.1.7, Oryza sativa japonica RefSeq, lignin-forming anionic peroxidase, KO:K00430, EC:1.11.1.7, Oryza sativa japonica RefSeq, 
peroxidase 45, KO:K00430, EC:1.11.1.7, Oryza sativa japonica RefSeq, beta-glucosidase 13, KO:K01188, EC:3.2.1.21, 
Oryza sativa japonica RefSeq, beta-glucosidase 6, KO:K01188, EC:3.2.1.21, Oryza sativa japonica RefSeq, beta-glucosidase 22, KO:K01188, 
EC:3.2.1.21, Oryza sativa japonica RefSeq, beta-glucosidase 27, KO:K01188, EC:3.2.1.21, Oryza sativa japonica RefSeq, beta-glucosidase 30 isoform X1, 
KO:K01188, EC:3.2.1.21, Oryza sativa japonica RefSeq, beta-glucosidase 34, KO:K01188, EC:3.2.1.21, Oryza sativa japonica RefSeq, 
beta-glucosidase 5, KO:K01188, EC:3.2.1.21, Oryza sativa japonica RefSeq, beta-glucosidase 19 isoform X1, KO:K01188, EC:3.2.1.21, 
Oryza sativa japonica RefSeq, beta-glucosidase 31, KO:K01188, EC:3.2.1.21, Oryza sativa japonica RefSeq, probable inactive beta-glucosidase 33, KO:K01188, 
EC:3.2.1.21, Oryza sativa japonica RefSeq, beta-glucosidase 21, KO:K01188, EC:3.2.1.21, Oryza sativa japonica RefSeq, beta-glucosidase 12 isoform X1, 
KO:K01188, EC:3.2.1.21, Oryza sativa japonica RefSeq, beta-glucosidase 25 isoform X1, KO:K01188, EC:3.2.1.21, Oryza sativa japonica RefSeq, 
beta-glucosidase 28 isoform X2, KO:K01188, EC:3.2.1.21, Oryza sativa japonica RefSeq, beta-glucosidase BoGH3B isoform X1, KO:K01188, EC:3.2.1.21, 
Oryza sativa japonica RefSeq, beta-glucosidase 4 isoform X2, KO:K01188, EC:3.2.1.21, Oryza sativa japonica RefSeq, beta-glucosidase 24, KO:K01188, 
EC:3.2.1.21, Oryza sativa japonica RefSeq, LOW QUALITY PROTEIN: beta-glucosidase 29-like, KO:K01188, EC:3.2.1.21, Oryza sativa japonica RefSeq, beta-glucosidase 32, 
KO:K01188, EC:3.2.1.21, Oryza sativa japonica RefSeq, beta-glucosidase 2, KO:K01188, EC:3.2.1.21, Oryza sativa japonica RefSeq, 
putative beta-glucosidase 9 isoform X1, KO:K01188, EC:3.2.1.21, Oryza sativa japonica RefSeq, beta-glucosidase 20 isoform X1, KO:K01188, EC:3.2.1.21, 
Oryza sativa japonica RefSeq, beta-glucosidase 3, KO:K01188, EC:3.2.1.21, Oryza sativa japonica RefSeq, beta-glucosidase 10 isoform X1, KO:K01188, 
EC:3.2.1.21, Oryza sativa japonica RefSeq, beta-glucosidase 11, KO:K01188, EC:3.2.1.21, Oryza sativa japonica RefSeq, beta-glucosidase BoGH3B, 
KO:K05349, EC:3.2.1.21, Oryza sativa japonica RefSeq, beta-glucosidase BoGH3B isoform X1, KO:K05349, EC:3.2.1.21, Oryza sativa japonica RefSeq, 
beta-glucosidase 7, KO:K05350, EC:3.2.1.21, Oryza sativa japonica RefSeq, beta-glucosidase 1, KO:K05350, EC:3.2.1.21, 
Oryza sativa japonica RefSeq, probable inactive beta-glucosidase 14 isoform X1, KO:K05350, EC:3.2.1.21, Oryza sativa japonica RefSeq, beta-glucosidase 18, KO:K05350, 
EC:3.2.1.21, Oryza sativa japonica RefSeq, beta-glucosidase 16 isoform X3, KO:K05350, EC:3.2.1.21, Oryza sativa japonica RefSeq, beta-glucosidase 26 isoform X2, 
KO:K05350, EC:3.2.1.21, Oryza sativa japonica RefSeq, beta-glucosidase 8, KO:K05350, EC:3.2.1.21, Oryza sativa japonica RefSeq, 
beta-glucosidase 38, KO:K05350, EC:3.2.1.21, Oryza sativa japonica RefSeq, chalcone synthase 1, KO:K00660, EC:2.3.1.74, 
Oryza sativa japonica RefSeq, chalcone synthase 2, KO:K00660, EC:2.3.1.74, Oryza sativa japonica RefSeq, chalcone--flavonone isomerase, KO:K01859, 
EC:5.5.1.6, Oryza sativa japonica RefSeq, probable chalcone--flavonone isomerase 3, KO:K01859, EC:5.5.1.6, Oryza sativa japonica RefSeq, probable chalcone--flavonone isomerase 3 isoform X1, 
KO:K01859, EC:5.5.1.6, Oryza sativa japonica RefSeq, naringenin,2-oxoglutarate 3-dioxygenase, KO:K00475, EC:1.14.11.9, Oryza sativa japonica RefSeq, 
flavonol synthase/flavanone 3-hydroxylase, KO:K05278, EC:1.14.20.6, Oryza sativa japonica RefSeq, flavonoid 3'-monooxygenase, KO:K05280, EC:1.14.14.82, 
Oryza sativa japonica RefSeq, cytochrome P450 93A2, KO:K23180, EC:1.14.19.76, Oryza sativa japonica RefSeq, flavonoid 3',5'-hydroxylase 1, KO:K13083, 
EC:1.14.14.81, Oryza sativa japonica RefSeq, leucoanthocyanidin dioxygenase, KO:K05277, EC:1.14.20.4, Oryza sativa japonica RefSeq, anthocyanidin reductase, 
KO:K08695, EC:1.3.1.77, Oryza sativa japonica RefSeq, anthocyanidin reductase isoform X1, KO:K08695, EC:1.3.1.77, Oryza sativa japonica RefSeq, 
leucoanthocyanidin reductase, KO:K13081, EC:1.17.1.3, Oryza sativa japonica RefSeq, naringenin 7-O-methyltransferase, KO:K22440, EC:2.1.1.232, 
Oryza sativa japonica RefSeq, UDP-glycosyltransferase 88B1, KO:K22845, EC:2.4.1.357, Oryza sativa japonica RefSeq, anthocyanidin 3-O-glucosyltransferase, KO:K12930, 
EC:2.4.1.115, Oryza sativa japonica RefSeq, UDP-glycosyltransferase 73C6, KO:K22771, EC:2.4.1.-, Oryza sativa japonica RefSeq, UDP-glycosyltransferase 73C6-like, 
KO:K22771, EC:2.4.1.-, Oryza sativa japonica RefSeq, anthocyanidin 3-O-glucosyltransferase, KO:K22772, EC:2.4.1.159, 
